City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,tadine,-21.55,167.8833,296.71,69,9,5.5,NC,1727212459
290,bingol,38.8847,40.4939,289.65,57,92,1.9,TR,1727212460
291,ribeira grande,38.5167,-28.7,297.47,92,100,7.15,PT,1727212461
292,barnard castle,54.5415,-1.919,282.61,90,7,2.81,GB,1727212462
293,veraval,20.9,70.3667,299.75,83,64,6.48,IN,1727212463
294,morinville,53.8001,-113.652,298.44,36,8,1.3,CA,1727212225
295,new norfolk,-42.7826,147.0587,283.1,70,95,2.62,AU,1727212466
296,kapa'a,22.0752,-159.319,302.33,67,40,6.17,US,1727212407
297,grand-popo,6.2804,1.8225,298.83,87,92,3.56,BJ,1727212468
298,pauini,-7.7136,-66.9764,310.6,27,88,1.94,BR,1727212469
299,mancio lima,-7.6142,-72.8958,306.34,44,40,3.3,BR,1727212470
300,imperatriz,-5.5264,-47.4917,306.53,33,57,2.46,BR,1727212471
301,piedmont,37.8244,-122.2316,306.14,49,20,8.05,US,1727212472
302,kupang,-10.1667,123.5833,298.47,94,11,0.51,ID,1727212473
303,newman,37.3138,-121.0208,312.87,11,0,1.57,US,1727212475
304,el granada,37.5027,-122.4694,301.48,64,20,5.66,US,1727212476
305,cambria,35.5641,-121.0808,309.39,73,40,2.49,US,1727212477
306,winnemucca,40.973,-117.7357,302.18,17,0,1.54,US,1727212330
307,bayganin,48.6947,55.8742,284.4,36,100,6.19,KZ,1727212479
308,touros,-5.1989,-35.4608,297.81,75,0,7.0,BR,1727212480
309,thames,-37.1333,175.5333,285.9,61,24,3.78,NZ,1727212203
310,song cau,13.45,109.2167,297.52,91,37,1.02,VN,1727212482
311,aras-asan,8.8908,126.3033,298.31,89,100,2.11,PH,1727212484
312,shengli,37.4564,118.4856,290.73,61,0,1.78,CN,1727212485
313,tintafor,8.6267,-13.215,297.57,94,100,3.74,SL,1727212486
314,gornopravdinsk,60.05,69.9,273.99,81,38,4.12,RU,1727212487
315,puerto santa,-8.9906,-78.6456,291.53,83,69,4.86,PE,1727212488
316,katsuura,35.1333,140.3,295.16,73,100,10.01,JP,1727212489
317,tolanaro,-25.0319,46.9987,293.59,92,100,5.04,MG,1727212490
318,arenapolis,-14.4503,-56.8461,311.29,13,41,1.91,BR,1727212491
319,altamira,-3.2033,-52.2064,300.67,67,91,0.93,BR,1727212493
320,erenhot,43.6475,111.9767,284.56,74,69,2.75,CN,1727212494
321,huntington,38.4193,-82.4452,297.11,87,0,2.24,US,1727212495
322,villa yapacani,-17.4,-63.8333,312.53,15,0,4.43,BO,1727212496
323,cockburn town,21.4612,-71.1419,302.23,75,8,5.63,TC,1727212497
324,el abiodh sidi cheikh,32.893,0.5484,298.15,46,88,4.01,DZ,1727212498
325,taunggyi,20.7833,97.0333,292.21,97,100,0.94,MM,1727212499
326,ouarzazat,30.9189,-6.8934,299.31,29,0,5.14,MA,1727212500
327,isafjordur,66.0755,-23.124,273.07,82,94,7.05,IS,1727212502
328,sassandra,4.95,-6.0833,297.4,91,78,2.52,CI,1727212503
329,los chavez,34.727,-106.7384,303.75,19,2,0.89,US,1727212504
330,mananjary,-21.2167,48.3333,293.67,92,53,0.57,MG,1727212505
331,rochester,43.1548,-77.6156,290.5,90,100,6.17,US,1727212508
332,rio claro,-22.4114,-47.5614,304.15,20,2,2.94,BR,1727212509
333,manokwari,-0.8667,134.0833,299.12,70,5,1.03,ID,1727212510
334,hinatuan,8.3722,126.3342,296.68,96,100,2.2,PH,1727212513
335,stephenville,32.2207,-98.2023,304.34,50,0,1.54,US,1727212515
336,shanhecun,44.7,127.2,286.65,76,99,4.2,CN,1727212516
337,chonchi,-42.6128,-73.8092,282.66,66,49,2.97,CL,1727212517
338,siwa oasis,29.2041,25.5195,302.74,34,0,2.68,EG,1727212518
339,paracuru,-3.41,-39.0306,298.35,83,17,5.2,BR,1727212519
340,turpan,42.9333,89.1667,299.88,30,98,0.67,CN,1727212520
341,mthatha,-31.5889,28.7844,288.46,94,26,1.03,ZA,1727212521
342,marquette,46.5333,-87.6335,290.46,75,1,2.68,US,1727212522
343,new amsterdam,6.25,-57.5167,301.83,67,95,2.93,GY,1727212524
344,divrigi,39.371,38.1137,289.45,64,81,0.23,TR,1727212525
345,tarhuna,32.435,13.6332,295.18,75,29,3.81,LY,1727212526
346,timimoun,29.2639,0.231,303.49,43,93,3.64,DZ,1727212527
347,jiayuguan,39.8167,98.3,290.58,46,48,1.49,CN,1727212528
348,bali,-8.5,115.0,296.24,91,40,1.8,ID,1727212529
349,inari,68.906,27.0288,280.13,94,100,3.63,FI,1727212530
350,susuman,62.7833,148.1667,270.48,62,36,1.88,RU,1727212531
351,hoeyang,38.7103,127.5983,285.5,87,1,0.95,KP,1727212533
352,minot air force base,48.4209,-101.3391,298.25,31,0,4.63,US,1727212534
353,la'ie,21.6477,-157.9253,302.81,71,97,3.13,US,1727212535
354,fort st. john,56.2499,-120.8529,287.06,58,100,3.6,CA,1727212536
355,iquitos,-3.7481,-73.2472,309.17,46,40,1.54,PE,1727212537
356,hami,42.8,93.45,293.21,29,83,4.37,CN,1727212538
357,tukrah,32.5341,20.5791,298.86,77,12,1.22,LY,1727212539
358,mouila,-1.8685,11.0559,297.65,91,93,1.24,GA,1727212540
359,puerto baquerizo moreno,-0.9,-89.6,295.7,73,40,6.69,EC,1727212543
360,dahme,51.8667,13.4333,286.1,86,75,5.81,DE,1727212544
361,sao vicente,-23.9631,-46.3919,295.34,26,55,0.45,BR,1727212545
362,chernyshevskiy,63.0128,112.4714,277.71,97,66,2.22,RU,1727212546
363,borivli,19.2333,72.85,299.1,94,100,4.12,IN,1727212547
364,saint-francois,46.4154,3.9054,287.84,82,0,2.06,FR,1727212549
365,qarazhal,48.0078,70.7903,282.2,37,100,4.71,KZ,1727212550
366,izazi,-7.2,35.7333,297.11,46,51,2.16,TZ,1727212551
367,kismayo,-0.3582,42.5454,298.03,76,79,6.8,SO,1727212552
368,la ronge,55.1001,-105.2842,293.29,56,75,5.14,CA,1727212553
369,campo gallo,-26.5833,-62.85,305.45,31,0,2.59,AR,1727212554
370,pamandzi,-12.7967,45.2794,298.03,83,0,4.63,YT,1727212555
371,semey,50.4111,80.2275,280.96,40,5,2.48,KZ,1727212556
372,kingston,17.997,-76.7936,302.68,82,100,3.12,JM,1727212558
373,xinzhou,38.4092,112.7333,287.58,83,56,0.73,CN,1727212559
374,obudu,6.6674,9.1716,295.29,97,99,1.96,NG,1727212560
375,markivka,49.5229,39.5705,284.63,26,0,3.54,UA,1727212561
376,acapulco de juarez,16.8634,-99.8901,298.05,88,100,7.72,MX,1727212440
377,polyarnyy,69.1989,33.4478,280.9,88,100,9.02,RU,1727212564
378,al muwayh,22.4333,41.7583,302.65,16,0,3.31,SA,1727212566
379,constitucion,-35.3333,-72.4167,285.71,58,0,7.63,CL,1727212567
380,phan rang-thap cham,11.5667,108.9833,297.11,93,28,1.52,VN,1727212568
381,sao miguel,-5.4667,-35.3667,297.57,75,2,7.3,BR,1727212569
382,naracoorte,-36.9579,140.7383,284.27,97,100,3.75,AU,1727212570
383,fort-shevchenko,44.5086,50.263,293.76,62,86,8.89,KZ,1727212571
384,estremoz,38.8443,-7.5859,289.55,90,100,2.47,PT,1727212572
385,moyynkum,44.2914,72.9469,290.91,38,70,4.27,KZ,1727212574
386,hobyo,5.3505,48.5268,298.16,82,8,11.02,SO,1727212575
387,wangon,-7.5161,109.0539,297.73,93,100,0.79,ID,1727212576
388,sferracavallo,42.726,12.0956,292.25,95,100,2.73,IT,1727212577
389,camana,-16.6228,-72.7111,290.18,80,17,3.87,PE,1727212578
390,gadzhiyevo,69.2551,33.3362,280.84,89,100,8.22,RU,1727212579
391,karratha,-20.7377,116.8463,296.34,76,0,1.77,AU,1727212580
392,pandan,14.0453,124.1694,300.11,89,100,2.43,PH,1727212581
393,kodinsk,58.6881,99.1844,275.72,96,71,2.36,RU,1727212583
394,anadyr,64.75,177.4833,280.43,87,0,4.0,RU,1727212584
395,kuta,-8.7233,115.1723,299.12,94,20,1.03,ID,1727212585
396,koraput,18.8167,82.7167,294.5,95,100,0.63,IN,1727212586
397,nadym,65.5333,72.5167,273.93,96,100,12.14,RU,1727212590
398,nema,57.5067,50.5011,277.71,64,39,2.41,RU,1727212591
399,pauri,30.15,78.7833,292.22,91,0,1.19,IN,1727212592
400,santiago papasquiaro,25.046,-105.4208,302.04,37,13,2.26,MX,1727212593
401,ji'an,27.1172,114.9793,294.43,91,97,0.42,CN,1727212594
402,meadow lake,34.8014,-106.5436,302.48,19,5,2.5,US,1727212595
403,nhamunda,-2.1861,-56.7131,303.28,58,86,1.62,BR,1727212596
404,boyolangu,-8.1181,111.8935,296.52,96,97,0.21,ID,1727212599
405,maintirano,-18.0667,44.0167,297.41,78,11,3.11,MG,1727212600
406,iranshahr,27.2025,60.6848,304.89,29,6,0.1,IR,1727212601
407,la sarre,48.8002,-79.1996,286.51,97,100,3.0,CA,1727212602
408,greci,45.1833,28.2333,290.26,73,4,2.88,RO,1727212604
409,betio village,1.358,172.9211,302.17,67,41,3.13,KI,1727212606
410,port douglas,-16.4833,145.4667,295.43,85,58,2.48,AU,1727212607
411,sangola,17.4333,75.2,296.42,98,100,5.0,IN,1727212608
412,afif,23.9065,42.9172,300.82,14,0,4.29,SA,1727212609
413,laguna,38.421,-121.4238,309.88,24,0,2.06,US,1727212611
414,namibe,-15.1961,12.1522,291.93,83,97,1.44,AO,1727212612
415,kirensk,57.7853,108.1119,281.63,94,99,1.13,RU,1727212614
416,vilyuchinsk,52.9306,158.4028,283.3,80,100,3.25,RU,1727212615
417,lospalos,-8.5186,127.0025,294.09,97,82,1.09,TL,1727212616
418,port saint john's,-31.6229,29.5448,294.52,81,22,6.99,ZA,1727212617
419,akureyri,65.6835,-18.0878,275.11,93,75,7.2,IS,1727212618
420,celestun,20.8667,-90.4,303.08,69,32,6.55,MX,1727212619
421,yen vinh,18.6667,105.6667,295.13,86,100,1.08,VN,1727212620
422,east end,34.5507,-92.341,302.7,46,95,3.61,US,1727212621
423,greymouth,-42.4667,171.2,282.81,63,62,0.09,NZ,1727212623
424,bobrov,51.0961,40.0333,283.13,31,27,3.15,RU,1727212624
425,yatou,37.15,122.3833,289.73,89,0,1.48,CN,1727212625
426,shache,38.4167,77.2406,295.81,26,0,2.69,CN,1727212626
427,springs,-26.25,28.4,289.53,72,21,3.49,ZA,1727212627
428,villa gesell,-37.2639,-56.973,285.56,71,100,5.21,AR,1727212628
429,braganca,-1.0536,-46.7656,299.2,77,12,2.71,BR,1727212629
430,suva,-18.1416,178.4415,296.86,78,75,2.57,FJ,1727212630
431,taoudenni,22.6783,-3.9836,308.19,23,100,5.6,ML,1727212632
432,hadibu,12.65,54.0333,298.7,82,43,6.27,YE,1727212633
433,margate,51.3813,1.3862,287.52,78,100,5.51,GB,1727212634
434,calama,-22.4667,-68.9333,296.42,4,0,9.26,CL,1727212635
435,la passe,45.5549,-0.8967,289.58,93,3,4.45,FR,1727212636
436,velez,6.0134,-73.6735,288.68,90,67,1.59,CO,1727212637
437,makar'yev,57.8797,43.8069,280.84,55,96,2.44,RU,1727212638
438,rikaze,29.25,88.8833,283.5,66,95,1.48,CN,1727212639
439,sisimiut,66.9395,-53.6735,279.75,68,78,0.79,GL,1727212641
440,el negrito,15.3167,-87.7,303.93,64,100,1.3,HN,1727212642
441,kuvshinovo,57.0295,34.1725,284.48,67,100,2.68,RU,1727212643
442,yuzhno-kurilsk,44.0306,145.8556,285.47,80,37,4.39,RU,1727212644
443,cifuentes,22.645,-80.0461,302.32,74,75,1.54,CU,1727212645
444,al qusiyah,27.4402,30.8184,300.0,32,0,6.48,EG,1727212646
445,isangel,-19.55,169.2667,296.93,78,45,5.96,VU,1727212648
446,penzance,50.1186,-5.5371,286.53,90,100,3.17,GB,1727212649
447,bardai,11.65,7.2333,296.04,79,63,2.28,NG,1727212650
448,tarnogskiy gorodok,60.4997,43.5761,278.89,73,54,2.47,RU,1727212651
449,sofifi,0.7349,127.576,299.74,80,98,1.2,ID,1727212652
450,fendou,46.65,124.8667,284.8,91,100,3.54,CN,1727212653
451,beloyarskiy,63.7119,66.6722,274.45,67,96,7.06,RU,1727212654
452,mooloolaba,-26.6833,153.1167,289.98,95,38,2.82,AU,1727212655
453,fisterra,42.9049,-9.2629,290.23,95,100,5.71,ES,1727212657
454,smidovich,48.6,133.8167,284.23,89,100,3.16,RU,1727212658
455,gibsons,49.3997,-123.5027,295.12,76,98,1.91,CA,1727212659
456,la gi,10.6667,107.7833,298.25,88,83,1.78,VN,1727212660
457,kimberley,-28.7323,24.7623,290.98,16,3,4.63,ZA,1727212661
458,naze,28.3667,129.4833,297.66,88,93,3.96,JP,1727212662
459,alaghsas,17.0187,8.0168,309.14,15,6,3.34,NE,1727212663
460,bani walid,31.7566,13.9942,297.0,68,93,5.18,LY,1727212664
461,yanykurgan,43.915,67.2481,293.28,30,71,3.94,KZ,1727212667
462,hammerfest,70.6634,23.6821,280.4,87,75,6.17,NO,1727212668
463,inyonga,-6.7167,32.0667,298.93,30,94,4.37,TZ,1727212669
464,tralee,52.2704,-9.7026,283.25,90,100,1.44,IE,1727212671
465,jabor,5.921,169.6434,301.65,72,79,2.91,MH,1727212672
466,malango,-2.9627,119.9001,291.83,97,79,1.02,ID,1727212673
467,choibalsan,48.0667,114.5,280.32,69,6,3.3,MN,1727212674
468,belgrade,44.804,20.4651,290.96,75,0,3.6,RS,1727212675
469,les avirons,-21.2418,55.3394,294.2,68,40,3.6,RE,1727212676
470,saint-pierre,-21.3393,55.4781,295.97,68,40,3.6,RE,1727212677
471,fukuecho,32.6881,128.8419,296.7,85,100,3.36,JP,1727212678
472,kenora,49.8167,-94.4337,289.69,72,75,1.03,CA,1727212679
473,farmville,37.3021,-78.3919,292.28,93,100,1.96,US,1727212681
474,al jawf,29.5,38.75,298.95,33,0,4.69,SA,1727212682
475,breves,-1.6822,-50.4803,304.26,51,27,3.12,BR,1727212683
476,mawu,34.4307,104.9176,284.03,94,86,2.29,CN,1727212684
477,bechar,31.6167,-2.2167,296.33,73,20,3.09,DZ,1727212685
478,zouerate,22.7187,-12.4521,309.55,26,47,5.08,MR,1727212686
479,north elba,44.2434,-73.9543,290.4,57,100,2.42,US,1727212687
480,klaksvik,62.2266,-6.589,279.03,65,100,6.51,FO,1727212688
481,rongelap,11.1635,166.8941,301.58,76,27,4.35,MH,1727212690
482,inverell,-29.7833,151.1167,287.68,81,90,2.24,AU,1727212691
483,saint-joseph,-21.3667,55.6167,295.36,79,18,4.7,RE,1727212692
484,wabash,40.7978,-85.8205,298.39,72,67,6.08,US,1727212693
485,tamanrasset,22.785,5.5228,301.1,28,40,2.06,DZ,1727212694
486,hell-ville,-13.4,48.2667,298.76,67,84,4.46,MG,1727212695
487,port alfred,-33.5906,26.891,291.03,92,88,1.79,ZA,1727212696
488,kabansk,52.0486,106.6528,282.43,68,16,2.79,RU,1727212698
489,bontang,0.1333,117.5,299.9,84,74,1.96,ID,1727212699
490,zhanibek,49.4167,46.85,283.51,37,0,4.67,KZ,1727212700
491,tomatlan,19.9333,-105.25,303.92,76,89,5.7,MX,1727212701
492,yuncheng,35.0231,110.9928,292.43,58,69,1.68,CN,1727212702
493,alpena,45.0617,-83.4327,292.33,96,100,4.63,US,1727212703
494,ingeniero luis a. huergo,-39.0833,-67.2333,293.09,20,7,6.76,AR,1727212704
495,gdov,58.7406,27.8122,288.26,74,100,4.85,RU,1727212705
496,nuku'alofa,-21.1333,-175.2,296.34,83,75,4.12,TO,1727212707
497,praia da vitoria,38.7333,-27.0667,298.29,78,40,6.92,PT,1727212708
498,weno,7.4515,151.8468,301.12,83,100,4.12,FM,1727212709
499,afaahiti,-17.75,-149.2833,297.95,78,59,2.88,PF,1727212710
500,sanica,44.6142,16.6411,288.43,87,100,2.31,BA,1727212711
501,carneys point,39.7112,-75.4702,293.87,71,99,1.34,US,1727212712
502,olinda,-8.0089,-34.8553,299.0,73,40,5.66,BR,1727212713
503,natividad,16.0443,120.7987,297.55,89,89,1.75,PH,1727212714
504,horta,38.5333,-28.6333,297.05,92,100,7.15,PT,1727212716
505,tengrela,10.4869,-6.4097,296.46,96,90,2.13,CI,1727212717
506,mahanje,-9.9333,35.3333,291.43,69,53,1.33,TZ,1727212718
507,tsumeb,-19.2333,17.7167,298.46,37,67,3.86,NA,1727212719
508,ayutla,20.1167,-104.3333,301.49,36,43,4.28,MX,1727212720
509,benguela,-12.5763,13.4055,294.98,82,91,2.95,AO,1727212721
510,ellsworth,44.5434,-68.4195,290.01,66,0,3.09,US,1727212723
511,tete,-16.1564,33.5867,296.2,49,0,2.06,MZ,1727212724
512,wau,7.7029,27.9953,295.19,89,75,1.2,SS,1727212725
513,pasni,25.2631,63.471,299.66,87,43,3.95,PK,1727212726
514,chichicastenango,14.9333,-91.1167,292.09,91,100,0.4,GT,1727212727
515,gulf shores,30.246,-87.7008,303.71,69,0,3.09,US,1727212728
516,el alto,-4.2714,-81.2147,292.72,77,22,8.64,PE,1727212729
517,box elder,41.5005,-112.8764,293.71,40,0,1.52,US,1727212731
518,port hueneme,34.1478,-119.1951,300.86,71,0,3.09,US,1727212732
519,kerikeri,-35.2268,173.9474,287.07,58,64,3.1,NZ,1727212733
520,trujillo,-8.116,-79.03,291.13,88,20,4.63,PE,1727212734
521,coahuayana de hidalgo,18.7,-103.6583,302.34,81,90,2.07,MX,1727212735
522,neiafu,-18.65,-173.9833,299.53,65,40,4.12,TO,1727212736
523,papao,-17.75,-149.55,301.97,74,26,1.71,PF,1727212737
524,taroa,8.7058,171.2275,301.29,72,9,1.56,MH,1727212739
525,happy valley-goose bay,53.3168,-60.3315,287.32,54,40,1.54,CA,1727212740
526,pullman,46.7313,-117.1796,301.95,35,0,5.81,US,1727212556
527,teocaltiche,21.4333,-102.5833,302.07,34,45,5.02,MX,1727212742
528,itamaraca,-7.7478,-34.8256,297.68,75,15,4.41,BR,1727212743
529,ambodivoara,-14.3397,49.9826,292.37,85,22,1.1,MG,1727212744
530,benghazi,32.1167,20.0667,299.34,74,5,3.22,LY,1727212745
531,mossel bay,-34.1831,22.146,288.11,91,100,2.22,ZA,1727212747
532,esquel,-42.9,-71.3167,279.0,66,32,4.14,AR,1727212748
533,mo i rana,66.3128,14.1428,280.55,91,75,0.0,NO,1727212480
534,rawson,-43.3002,-65.1023,289.31,21,0,5.66,AR,1727212750
535,minas de marcona,-15.2119,-75.1103,288.22,65,0,8.36,PE,1727212751
536,gwanda,-20.9333,29.0,289.78,51,1,2.36,ZW,1727212752
537,motygino,58.1831,94.7592,276.58,86,96,3.82,RU,1727212753
538,dzuunharaa,48.8523,106.4579,281.15,64,6,2.22,MN,1727212754
539,chibougamau,49.9168,-74.3659,287.94,88,100,4.63,CA,1727212755
540,paarl,-33.7338,18.9752,286.67,82,100,0.4,ZA,1727212758
541,kuala belait,4.5833,114.1833,299.07,87,99,0.56,BN,1727212759
542,zhumadian,32.9794,114.0294,291.64,61,100,1.68,CN,1727212761
543,shilin,24.8188,103.3324,288.77,92,44,0.68,CN,1727212762
544,rocha,-34.4833,-54.3333,285.23,92,100,5.95,UY,1727212764
545,bengkulu,-3.8004,102.2655,297.45,92,100,1.21,ID,1727212765
546,belize city,17.4995,-88.1976,308.16,52,40,4.12,BZ,1727212766
547,nova olimpia,-14.7972,-57.2881,312.95,12,37,1.08,BR,1727212767
548,zaozersk,69.4005,32.4476,280.5,90,100,5.97,RU,1727212770
549,zuni pueblo,35.0725,-108.8506,298.49,16,0,1.38,US,1727212771
550,bikenibeu village,1.3673,173.1241,302.13,70,20,2.06,KI,1727212772
551,kone,-21.0595,164.8658,297.39,63,1,2.1,NC,1727212773
552,vila velha,-20.3297,-40.2925,298.12,85,40,6.17,BR,1727212776
553,pitimbu,-7.4706,-34.8086,297.99,75,12,5.67,BR,1727212777
554,paraipaba,-3.4394,-39.1483,297.91,81,18,3.74,BR,1727212778
555,menongue,-14.6585,17.691,293.5,28,77,2.62,AO,1727212779
556,brisas de zicatela,15.8369,-97.0419,297.44,94,100,3.09,MX,1727212780
557,cameron,26.117,-97.5169,305.16,80,40,5.14,US,1727212781
558,santanyi,39.3546,3.1291,295.95,76,100,3.53,ES,1727212783
559,mhamid,29.82,-5.72,302.9,38,47,4.2,MA,1727212784
560,primero de mayo,-32.2552,-58.4228,287.46,94,100,6.45,AR,1727212785
561,dampit,-8.2116,112.7493,293.88,98,74,1.27,ID,1727212786
562,pangai,-19.8,-174.35,298.21,69,75,5.66,TO,1727212787
563,morehead city,34.7229,-76.726,299.27,74,20,3.6,US,1727212788
564,nampula,-15.1165,39.2666,293.12,68,0,4.12,MZ,1727212789
565,sur,22.5667,59.5289,302.82,57,100,3.57,OM,1727212791
566,gaigeturi,33.4644,126.3183,296.18,88,75,3.09,KR,1727212792
567,beitbridge,-22.2167,30.0,293.96,44,46,2.25,ZW,1727212793
568,cumana,10.4635,-64.1775,303.44,69,34,2.85,VE,1727212794
569,khandyga,62.6667,135.6,273.92,83,100,1.61,RU,1727212795
570,sambava,-14.2667,50.1667,294.79,77,7,4.19,MG,1727212796
571,rock springs,41.5875,-109.2029,297.84,27,0,3.6,US,1727212498
572,sept-iles,50.2001,-66.3821,288.44,69,20,3.6,CA,1727212799
573,iglino,54.8324,56.4126,276.92,61,0,0.86,RU,1727212800
574,sao mateus,-18.7161,-39.8589,296.96,76,0,3.69,BR,1727212801
575,potosi,-19.5836,-65.7531,289.63,29,20,7.72,BO,1727212802
576,hassi messaoud,31.6804,6.0729,299.07,65,0,2.06,DZ,1727212803
577,sabang,5.8933,95.3214,301.68,70,100,2.65,ID,1727212804
578,francisco sa,-16.4758,-43.4883,301.7,21,0,4.97,BR,1727212805
579,floresta,-8.6011,-38.5686,302.42,40,79,11.11,BR,1727212807
580,sao joao da barra,-21.6403,-41.0511,297.2,85,0,8.79,BR,1727212808
